mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_scale_pos_weight,param_max_depth,param_colsample_bytree,param_colsample_bynode,param_colsample_bylevel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
47.12082346280416,0.9694118633183674,0.23333136240641275,0.005387256622920942,1.0,1.0,4,0.5,1.0,1.0,"{'subsample': 1.0, 'scale_pos_weight': 1.0, 'max_depth': 4, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.8894381317398584,0.8949572198316593,0.8956755267197726,0.8933565872013561,0.0027866324496110544,56
28.869993368784588,1.4720905988142696,0.3002794583638509,0.08223082906315587,0.5,0.5,3,0.5,1.0,0.5,"{'subsample': 0.5, 'scale_pos_weight': 0.5, 'max_depth': 3, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 0.5}",0.8898578292846522,0.8948938959969013,0.8953133452746316,0.893354691338425,0.0024789281269939497,57
28.652461449305218,0.933606036601917,0.230928103129069,0.0035324979491830858,0.5,0.5,3,0.5,0.5,1.0,"{'subsample': 0.5, 'scale_pos_weight': 0.5, 'max_depth': 3, 'colsample_bytree': 0.5, 'colsample_bynode': 0.5, 'colsample_bylevel': 1.0}",0.8898578292846522,0.8948938959969013,0.8953133452746316,0.893354691338425,0.0024789281269939497,57
37.702257553736366,0.8583229131262162,0.25304730733235675,0.054577838675663924,1.0,0.5,3,0.5,1.0,1.0,"{'subsample': 1.0, 'scale_pos_weight': 0.5, 'max_depth': 3, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.8894919953620416,0.8945777645548291,0.8959650361388881,0.8933445660481593,0.002782802294588591,59
27.25472680727641,0.361462936955567,0.24133125940958658,0.0245331748667105,0.5,1.0,3,0.5,1.0,0.5,"{'subsample': 0.5, 'scale_pos_weight': 1.0, 'max_depth': 3, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 0.5}",0.8897113088583967,0.8943712101721327,0.8959082153937074,0.8933299010641628,0.002634893550565377,60
29.39489237467448,0.9507296093284294,0.2315491040547689,0.0045561711880571605,0.5,1.0,3,0.5,0.5,1.0,"{'subsample': 0.5, 'scale_pos_weight': 1.0, 'max_depth': 3, 'colsample_bytree': 0.5, 'colsample_bynode': 0.5, 'colsample_bylevel': 1.0}",0.8897113088583967,0.8943712101721327,0.8959082153937074,0.8933299010641628,0.002634893550565377,60
24.714174032211304,0.47725915770450494,0.22342300415039062,0.0032636552806867337,1.0,1.0,3,0.5,1.0,0.5,"{'subsample': 1.0, 'scale_pos_weight': 1.0, 'max_depth': 3, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 0.5}",0.8896574858573465,0.8950745193099084,0.8952531916960423,0.8933280502734772,0.0025968753304482966,62
24.494299332300823,0.7996391454394612,0.22706317901611328,0.002841366777754734,1.0,1.0,3,0.5,0.5,1.0,"{'subsample': 1.0, 'scale_pos_weight': 1.0, 'max_depth': 3, 'colsample_bytree': 0.5, 'colsample_bynode': 0.5, 'colsample_bylevel': 1.0}",0.8896574858573465,0.8950745193099084,0.8952531916960423,0.8933280502734772,0.0025968753304482966,62
59.14389292399088,0.4810018718074843,0.2451001008351644,0.008443146468137139,0.5,1.5,4,0.5,1.0,1.0,"{'subsample': 0.5, 'scale_pos_weight': 1.5, 'max_depth': 4, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.8899424024832836,0.8939748468624016,0.8960008031315628,0.8933056980001088,0.0025182351645360165,64
57.69938532511393,1.4531218000520199,0.28374671936035156,0.03291016791135872,0.5,1.0,4,0.5,1.0,1.0,"{'subsample': 0.5, 'scale_pos_weight': 1.0, 'max_depth': 4, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.8894005978130881,0.89464312060508,0.8956466286154636,0.8932297519318794,0.0027388176289005416,65
24.129312753677368,0.8235228410523081,0.22931838035583496,0.0025561379464764983,1.0,0.5,3,0.5,1.0,0.5,"{'subsample': 1.0, 'scale_pos_weight': 0.5, 'max_depth': 3, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 0.5}",0.8894343133533686,0.894838619735495,0.8953599236537284,0.8932105935242315,0.0026790794285225647,66
26.264793793360393,0.8538119190338258,0.2613716125488281,0.03582347340941487,1.0,0.5,3,0.5,0.5,1.0,"{'subsample': 1.0, 'scale_pos_weight': 0.5, 'max_depth': 3, 'colsample_bytree': 0.5, 'colsample_bynode': 0.5, 'colsample_bylevel': 1.0}",0.8894343133533686,0.894838619735495,0.8953599236537284,0.8932105935242315,0.0026790794285225647,66
46.62964177131653,1.4741312075364046,0.2244861920674642,0.002894185462023879,0.5,0.5,3,0.5,1.0,1.0,"{'subsample': 0.5, 'scale_pos_weight': 0.5, 'max_depth': 3, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 1.0}",0.8891858745047471,0.8943324355005284,0.8960601438239549,0.893192437344346,0.0029199330449237878,68
40.40017636617025,0.9465665045492945,0.3444477717081706,0.08284125986478658,0.5,0.5,5,0.5,1.0,0.5,"{'subsample': 0.5, 'scale_pos_weight': 0.5, 'max_depth': 5, 'colsample_bytree': 0.5, 'colsample_bynode': 1.0, 'colsample_bylevel': 0.5}",0.8894724159759991,0.8935992527950075,0.8964299257550392,0.8931668472271914,0.002856865535131971,69
41.6674218972524,0.3139229704048916,0.25113606452941895,0.004685171127329301,0.5,0.5,5,0.5,0.5,1.0,"{'subsample': 0.5, 'scale_pos_weight': 0.5, 'max_depth': 5, 'colsample_bytree': 0.5, 'colsample_bynode': 0.5, 'colsample_bylevel': 1.0}",0.8894724159759991,0.8935992527950075,0.8964299257550392,0.8931668472271914,0.002856865535131971,69
46.71994161605835,0.1363220514119268,0.22380725542704263,0.00562756316365337,0.5,1.5,3,1.0,0.5,1.0,"{'subsample': 0.5, 'scale_pos_weight': 1.5, 'max_depth': 3, 'colsample_bytree': 1.0, 'colsample_bynode': 0.5, 'colsample_bylevel': 1.0}",0.8886108417478656,0.8954512920622881,0.8953191980552511,0.8931266816448948,0.003194091206571847,71
47.11582907040914,1.206933168950251,0.2243645191192627,0.0047928901846120515,0.5,1.5,3,1.0,1.0,0.5,"{'subsample': 0.5, 'scale_pos_weight': 1.5, 'max_depth': 3, 'colsample_bytree': 1.0, 'colsample_bynode': 1.0, 'colsample_bylevel': 0.5}",0.8886108417478656,0.8954512920622881,0.8953191980552511,0.8931266816448948,0.003194091206571847,71
